Platform,Author,Text,Date,Link
Bluesky,tombogert.bsky.social,"🇧🇷 Sources: LA Galaxy finalizing a deal to sign Matheus Nascimento from Botafogo on loan again.  Nasciemento spent 2025 on loan with the Galaxy. Club wanted to bring him back for 2026 after 6g/4a in ~1,400 mins.  U-22 initiative.",2026-01-20T17:02:49.663Z,https://bsky.app/profile/tombogert.bsky.social/post/3mcun5kibks2y
Bluesky,snsju.bsky.social,🚀 The SNS JU’s Top-10 Key Achievements Brochure for 2025 is out!  𝗗𝗼𝘄𝗻𝗹𝗼𝗮𝗱 𝘁𝗵𝗲 𝗕𝗿𝗼𝗰𝗵𝘂𝗿𝗲 👉 link.europa.eu/c3pvqf  @ec.europa.eu   #SNSJU #6G #FutureConnectivity #DigitalEU #Innovation #Tech,2026-01-21T16:09:06.401Z,https://bsky.app/profile/snsju.bsky.social/post/3mcx2mfzfek2h
Bluesky,sciencex.bsky.social,"Analysis of UK takeout meals shows many dishes contain more salt than menu labels indicate, with some single portions exceeding the recommended daily intake of 6g for adults. doi.org/hbkvrf",2026-01-21T14:00:33-05:00,https://bsky.app/profile/sciencex.bsky.social/post/3mcxe6y5mqi23
Bluesky,damon-hunter.bsky.social,The jump from 8g to 6g is a full millimeter difference in diameter. I am scared for this jump and may take some time making it 😬,2026-01-18T16:46:31.234Z,https://bsky.app/profile/damon-hunter.bsky.social/post/3mcplckhpdc2e
Bluesky,5gtraining.bsky.social,Interesting Slides/Video from C21-Virtual on 'Future Transport Connection' - www.c21-virtual.com/future-trans...  #Free5Gtraining #3G4G5G #5G #5GAdvanced #6G #IoT #NTN #5GNTN #V2X #RailConnectivity #SatelliteConnectivity #NBIoT #D2D #D2T #Broadband #5GAA,2026-01-19T18:38:32.129Z,https://bsky.app/profile/5gtraining.bsky.social/post/3mcsbzrhues2r
Bluesky,mostlybree.kitrocha.com,"420l warm water, 6g yeast, 5g honey, 15ml oil. Whisk together, and then add 500g of flour and 10g of salt. And I can not believe I just did that from memory. LOL",2026-01-18T16:48:22.195Z,https://bsky.app/profile/mostlybree.kitrocha.com/post/3mcplfubpuk2k
Bluesky,5gtraining.bsky.social,ICYMI - Multi-Radio Spectrum Sharing (MRSS) and/or Dual-Stack for Initial 6G Rollouts - www.free6gtraining.com/2025/06/mult... via Free 6G Training  #Free5Gtraining #Free6Gtraining #6G #5G #B5G #5GAdvanced #3G4G5G #6GSpectrum #SpectrumSharing #DSS #MRSS #MultiRadioSpectrumSharing #DualStack #WRC27,2026-01-18T09:57:12.145Z,https://bsky.app/profile/5gtraining.bsky.social/post/3mcougn3n3s2i
Bluesky,lisatea.bsky.social,"6g of salt maximum recommended a day, 0.61g per 100ml of chicken bouillon made up, 100ml is not the size of a normal mug, call it 300ml, which makes a mug of bouillon to be nearly 2g of salt.  Blimey.",2026-01-19T16:29:57.480Z,https://bsky.app/profile/lisatea.bsky.social/post/3mcs2tu7bm22g
Bluesky,snsju.bsky.social,🚀 New SNS JU Publication Alert on AI/ML Landscape for 6G 🚀  👉 link.europa.eu/pYm4gX  @ec.europa.eu  #SNSJU #Innovation #AI #ML #6G #SmartNetworks #DigitalEU #Standardisation #Tech,2026-01-19T08:17:02.843Z,https://bsky.app/profile/snsju.bsky.social/post/3mcr7chnjqc27
Bluesky,pxpetals.com,"Kidding aside, yeah, keep us in your thoughts.   My home is ancient and I am pretty nervous, ngl. The last severe storm we had, we needed 6g of repair and electrical work on our roof…",2026-01-17T18:52:40.155Z,https://bsky.app/profile/pxpetals.com/post/3mcnbv7buvs2v
Bluesky,karbonangst.bsky.social,"Alt betalt av dere. Opphold og mat, samt opplæringspenger for oss foreldre som kompensasjon for tapt lønn (opptil 6G). Tusen takk!",2026-01-17T14:08:45.593Z,https://bsky.app/profile/karbonangst.bsky.social/post/3mcmrzjubi22k
Mastodon,skmohindroo9,"Wireless is no longer neutral. It shapes timing, trust, and choice. Where do you see the biggest gap between network promise and enterprise reality? #Wireless #5G #6G #EnterpriseIT #CIO #EdgeComputing #PrivateNetworks #SpectrumPolicy #Industry40 #HealthTech #DefenseTechhttps://www.linkedin.com/pulse",2026-02-01T08:45:38.559Z,https://mastodon.social/@skmohindroo9/115994495454223906
Mastodon,skmohindroo9,"Wireless is no longer neutral. It shapes timing, trust, and choice. Where do you see the biggest gap between network promise and enterprise reality? #Wireless #5G #6G #EnterpriseIT #CIO #EdgeComputing #PrivateNetworks #SpectrumPolicy #Industry40 #HealthTech #DefenseTechhttps://www.linkedin.com/pulse",2026-02-01T08:45:20.433Z,https://mastodon.social/@skmohindroo9/115994494266751063
Mastodon,smohindroo1@vivaldi.net,"Wireless is no longer neutral. It shapes timing, trust, and choice. Where do you see the biggest gap between network promise and enterprise reality? #Wireless #5G #6G #EnterpriseIT #CIO #EdgeComputing #PrivateNetworks #SpectrumPolicy #Industry40 #HealthTech #DefenseTechhttps://www.linkedin.com/pulse",2026-02-01T08:42:05.000Z,https://social.vivaldi.net/@smohindroo1/115994481489049412
Mastodon,6G_SNS@eupolicy.social,"📢 Call for Papers for #CoDIT2026!🗓️ 13–16 July 2026📍 Bari, ItalyThe #6GTWIN project invites original research contributions to #SpecialSession6 at CoDIT 2026, focusing on AI- and data-driven methods for control and optimisation in #6G systems. Topics include learning-based control, network optimisat",2026-01-30T13:17:52.000Z,https://eupolicy.social/@6G_SNS/115984241311307202
Mastodon,6G_SNS@eupolicy.social,"📢 𝗦𝗡𝗦 𝗝𝗨 𝗙𝘂𝗻𝗱𝗶𝗻𝗴 𝗔𝗹𝗲𝗿𝘁!The 𝗦𝗡𝗦 𝗝𝗨 𝗵𝗮𝘀 𝗼𝗽𝗲𝗻𝗲𝗱 𝗶𝘁𝘀 𝘀𝗶𝘅𝘁𝗵 𝗖𝗮𝗹𝗹 𝗳𝗼𝗿 𝗣𝗿𝗼𝗽𝗼𝘀𝗮𝗹𝘀, with €𝟮𝟮 𝗺𝗶𝗹𝗹𝗶𝗼𝗻 in grants to advance 6G Research and Development.Interested participants can 𝗮𝗽𝗽𝗹𝘆 𝘃𝗶𝗮 𝘁𝗵𝗲 𝗘𝗨 𝗙𝘂𝗻𝗱𝗶𝗻𝗴 &amp; 𝗧𝗲𝗻𝗱𝗲𝗿𝘀 𝗣𝗼𝗿𝘁𝗮𝗹 𝗯𝘆 𝟮𝟵 𝗔𝗽𝗿𝗶𝗹 👉 https://link.europa.eu/47wMxN@EUCommission @DigitalEU #SNSJU #6G #5G #C",2026-01-30T11:56:17.000Z,https://eupolicy.social/@6G_SNS/115983920501936613
Mastodon,MultiX6GProject,"Unlocking the value of #6G! 📈🚀New 6G-IA white paper on &quot;Emerging 5G &amp; Beyond Ecosystem Business Models&quot; is out on #Zenodo.Proud of Valerio Frascolla for contributing #MultiX insights on framework modeling, Industry 4.0 &amp; technoeconomics! 💰🏭🔗 https://zenodo.org/records/14756405#SNSJ",2026-01-30T08:34:45.492Z,https://mastodon.social/@MultiX6GProject/115983128030876520
Mastodon,6G_SNS@eupolicy.social,"👥 𝗪𝗼𝗿𝗸𝘀𝗵𝗼𝗽 𝗘𝘂𝗿𝗼𝗽𝗲𝗮𝗻 𝗽𝗿𝗶𝗼𝗿𝗶𝘁𝗶𝗲𝘀 𝗳𝗼𝗿 𝗗𝗮𝘆 𝟭 𝟲𝗚 𝘀𝘁𝗮𝗻𝗱𝗮𝗿𝗱𝗶𝘀𝗮𝘁𝗶𝗼𝗻𝗔 𝘀𝘂𝗰𝗰𝗲𝘀𝘀𝗳𝘂𝗹 𝟲𝗚 𝘀𝘁𝗼𝗿𝘆 𝗳𝗼𝗿 𝗘𝘂𝗿𝗼𝗽𝗲, including development, deployment and monetisation, requires that European priorities are incorporated into the initial release of 𝟲𝗚 𝘀𝘁𝗮𝗻𝗱𝗮𝗿𝗱𝘀. The forthcoming 3GPP 𝗥𝗲𝗹𝗲𝗮𝘀𝗲 𝟮𝟭 will define the first global s",2026-01-29T09:17:36.000Z,https://eupolicy.social/@6G_SNS/115977634205778083
Mastodon,6G_SNS@eupolicy.social,"📹 Discover #6GSANDBOX on YouTube!Explore content ranging from step-by-step guides on creating a #TrialNetwork and running experiments, to inspiring demonstrations of the future of theatre as an immersive experience.The channel also features videos from #OpenCall projects, highlighting how innovation",2026-01-28T09:27:16.000Z,https://eupolicy.social/@6G_SNS/115972009886576508
Mastodon,6G_SNS@eupolicy.social,"📰🔍 The latest 6G-VERSUS #Newsletter issue is out now!Covering the period October–December 2025, this edition highlights the project's recent activities and contributions to shaping the future of #6G innovation.Inside, you'll find updates from #6GVERSUS' participation in major events, including:🔹 Tec",2026-01-27T10:17:18.000Z,https://eupolicy.social/@6G_SNS/115966544358118982
Mastodon,HaroldSinnott,"#AI is leaving the data center for robots, sensors, drones, and #XR. 🥽 It needs open, programmable #5G now and AI-native #6G next. 5G SA brings slicing, automation, and open APIs. 🔗 Read more on Börje Ekholm’s blog: m.eric.sn/QlCS50XXRZV via @Ericsson #MWC26 @EricssonSoftw",2026-01-27T08:00:10.742Z,https://mastodon.social/@HaroldSinnott/115966005129174183
Mastodon,MultiX6GProject,"🌟 Big news!The next #MultiX plenary will take place next month in 🇩🇪 Heidelberg, hosted by #NEC!💡 Progress, innovation &amp; collaboration on the future of 6G smart networks.🔗 https://multix-6g.eu#6G #HorizonEurope #SNSJU #PlenaryMeeting #SmartNetworks",2026-01-27T07:52:46.405Z,https://mastodon.social/@MultiX6GProject/115965976011928125
Mastodon,unwirehk_mirror@mastodon.hongkongers.net,美國研發革命性無線資料傳輸晶片   速度達 120Gbps 媲美光纖美國加州大學爾灣分校（UC Irvine）電機工程團隊成功研發革命性無線收發器晶片，突破傳統無線傳輸限制。新晶 […] #家居無線 #路由器 #6g #UC Irvinehttps://unwire.hk/2026/01/26/uc-irvine-140ghz-wireless-chip-fiber-speed/wireless-home/?utm_source=rss&amp;utm_medium=rss&amp;utm_campaign=uc-irvine-140ghz-wireless-chip-fiber-speed,2026-01-26T11:51:03.000Z,https://mastodon.hongkongers.net/@unwirehk_mirror/115961250672059637
Mastodon,winbuzzer,"https://winbuzzer.com/2026/01/26/wireless-transceiver-120-gbps-fiber-optic-speeds-xcxwbn/Wireless Transceiver Hits 120 Gbps, Rivaling Fiber Optics#6G #UCIrvine #6G #Wireless",2026-01-26T00:08:44.793Z,https://mastodon.social/@winbuzzer/115958489073633183
Mastodon,FraunhoferFOKUS@social.bund.de,"🔜  Meet Fraunhofer FOKUS at #MWC26 Discover  ➡️  the first Agentic Core based on #Open6GCore  ⬅️, plus OpenLANES for end‑to‑end Telecom‑AI.📍  Barcelona | March 2–5Berlin Partner: Hall 7 | 7C61#6G Platform Germany: Hall 6 | 6F10–6F15More info:  🔗  https://www.fokus.fraunhofer.de/en/ngni/events/MWC_20",2026-01-23T12:06:49.000Z,https://social.bund.de/@FraunhoferFOKUS/115944325741366970
Mastodon,6G_SNS@eupolicy.social,📡 Great to see #SUSTAIN6G work on All-Optical Networks (#AON) gaining visibility!This video shows how Optical Wireless Communication (#OWC) and Fiber Wireless (#FiWi) can enable very high-speed connectivity while supporting a more #Sustainable approach to future #6G networks.🚀 A strong example of ho,2026-01-23T08:44:49.000Z,https://eupolicy.social/@6G_SNS/115943531442156420
Mastodon,MultiX6GProject,"MultiX at #InfoComWorld 2025! 📡🏛️Our partner #OTE presented our vision for #ISAC and the #MultiX roadmap in Athens. From Industrial Digital Twins to eHealth, we’re defining the KPIs/KVIs for sensing-aware #6G networks. 🚀🌐 https://multix-6g.eu/#OTE #SNSJU #Innovation #6G #FutureTech",2026-01-23T08:23:52.134Z,https://mastodon.social/@MultiX6GProject/115943449043029833
Mastodon,danish_akhtar7,"Currently we have 5G, but we will have 7G or 8G as the Last Version of cellular technology, according to limitations of the laws of physics and materials science constraints.#tech #technology #cellular #network #internet #opinion #analysis #5G #6G #science #physics #research #IT #scicomm #OpenScienc",2026-01-22T14:24:26.244Z,https://mastodon.social/@danish_akhtar7/115939204545668985
Mastodon,6G_SNS@eupolicy.social,🚀 The SNS JU’s Top-10 Key Achievements Brochure for 2025 is out!This brochure will guide you on an exploration journey into Europe’s pioneering efforts shaping 5G implementation and 6G development. 𝗗𝗼𝘄𝗻𝗹𝗼𝗮𝗱 𝘁𝗵𝗲 𝗕𝗿𝗼𝗰𝗵𝘂𝗿𝗲 👉 https://link.europa.eu/c3pvqf@EUCommission @DigitalEU #SNSJU #6G #FutureConnec,2026-01-21T16:07:12.000Z,https://eupolicy.social/@6G_SNS/115933946333084139
Mastodon,TechNewsAR@mastodon.arabipro.social,هواوي تواصل تصدر مجال براءات اختراع تقنيات 6G عالميًا[/wd/wp-content/uploads/2026/01/Huawei-6G.webp]تواصل شركة هواوي هيمنتها على مجال براءات اختراع الجيل السادس (6G) عالميًا، إذتمتلك حاليًا حوالي 15.7% من إجمالي براءات اختراع 6G في العالم، متصدرة بذلكالترتيب في الصين والعالم على حد سواء.جاء ذلك خلال,2026-01-21T16:00:33.000Z,https://mastodon.arabipro.social/@TechNewsAR/115933920216848412
Mastodon,vietworldnow,"Gợi ý tweet (dưới 280 ký tự):Trung Quốc đại lục bắt đầu giai đoạn 2 thử nghiệm 6G sau 300 cột mốc công nghệ chính. MIIT cho biết dịch vụ viễn thông tăng 9,1%; 6G sẽ tích hợp cảm biến, tính toán và AI. 4,8 triệu trạm 5G, 1,2 tỷ người dùng 5G. #6G #CôngNghệ #AI #ViễnThông https://ift.tt/ZrfTzlb",2026-01-21T11:34:13.950Z,https://mastodon.social/@vietworldnow/115932872962586563
Mastodon,the_news_lens@social.mikala.one,4G基地台銳減變相逼迫升級5G？電信協會、三大業者齊喊冤中央通訊社 2026-01-21 10:27:00 CST4G基站統計銳減引發服務降級疑慮。業者澄清，此為3G汰除及5G非獨立組網（NSA）與4G共站所致的數據變化，非關4G覆蓋縮減。4G/5G服務將長期並行，無退場計畫。https://www.thenewslens.com/article/263839#遠傳電信 #釘子戶 #科技 #國家通訊傳播委員會 #4G #陳玟良 #消基會 #台灣大哥大 #資費 #電信消費論壇 #行動寬頻 #趙憶南 #電信產業發展協會 #5G #柯素秋 #數位發展部 #NCC #網速 #6G #陳麗郁 #劉莉秋 ,2026-01-21T05:54:00.641Z,https://social.mikala.one/notes/ahr69c1tjryi0a3i
Mastodon,cacus@mas.to,🇨🇳CHINA LANZA LA SEGUNDA FASE DE PRUEBAS DE TECNOLOGÍA 6G. #CHINA #TECH #6G,2026-01-21T03:02:17.000Z,https://mas.to/@cacus/115930859956928724
Mastodon,6G_SNS@eupolicy.social,"🔭 How do #Women shape the technologies that will define our future? Building inclusive #6G through technical leadership, research collaboration and contributions to #Standardisation.📅 Join #WiTaR Lunch Salon #3 on 3 February for an inspiring session with Dr. Albena Mihovska.🌍 From 6G research to rea",2026-01-20T13:58:02.000Z,https://eupolicy.social/@6G_SNS/115927776130036895
Mastodon,MultiX6GProject,MultiX on the air! 🎙️🎧We joined the latest SNS CO-OP podcast to discuss the challenges &amp; promises of #ISAC for #6G—and how we move from the lab to live deployments. 📡🚀Tune in for insights on the future of sensing-aware networks! 🧠🟢 Spotify: https://open.spotify.com/show/0lbayrwzdhKehHqFXHxEcN🌐 h,2026-01-20T06:58:22.746Z,https://mastodon.social/@MultiX6GProject/115926125951805905
Mastodon,6G_SNS@eupolicy.social,"🚀 New SNS JU Publication Alert on AI/ML Landscape for 6G 🚀This new SNS JU White Paper dives into the transformative role of Artificial Intelligence (AI) and Machine Learning (ML) in shaping smart networks and services, especially as we look towards the 6G wireless future.👉 https://link.europa.eu/pYm",2026-01-19T08:14:41.000Z,https://eupolicy.social/@6G_SNS/115920763747608570
Lemmy,zvfw@lemmy.world,"Cross Orbweaver    Nikon D3500, Nikon AF-P DX Nikkor 18-55mm f/3.5-5.6G VR    [\#wildlifephotography](https://pixelfed.social/discover/tags/wildlifephotography?src=hash) [#insect](https://pixelfed.social/discover/tags/insect?src=hash) [#wildlife](https://pixelfed.social/discover/tags/wildlife?src=ha",2026-01-29T22:22:51Z,https://pixelfed.social/p/zvfw/922615060363929889
Lemmy,solrize@lemmy.world,"A tiny keychain knife with an Exacto style blade, nice for precise cutting but too delicate to be called general purpose.  I just got two of them, pretty cool.  Dimensions about 50mm long, 14mm wide, 4.5mm thick with the slider bulging up another 1.5mn or so.  It's a pretty no nonsense design unlike",2026-01-28T20:02:21.462252Z,https://lemmy.ml/post/42351602
Pixelfed,6G_SNS@eupolicy.social,"📢 𝗦𝗡𝗦 𝗝𝗨 𝗙𝘂𝗻𝗱𝗶𝗻𝗴 𝗔𝗹𝗲𝗿𝘁! The 𝗦𝗡𝗦 𝗝𝗨 𝗵𝗮𝘀 𝗼𝗽𝗲𝗻𝗲𝗱 𝗶𝘁𝘀 𝘀𝗶𝘅𝘁𝗵 𝗖𝗮𝗹𝗹 𝗳𝗼𝗿 𝗣𝗿𝗼𝗽𝗼𝘀𝗮𝗹𝘀, with €𝟮𝟮 𝗺𝗶𝗹𝗹𝗶𝗼𝗻 in grants to advance 6G Research and Development. Interested participants can 𝗮𝗽𝗽𝗹𝘆 𝘃𝗶𝗮 𝘁𝗵𝗲 𝗘𝗨 𝗙𝘂𝗻𝗱𝗶𝗻𝗴 &amp; 𝗧𝗲𝗻𝗱𝗲𝗿𝘀 𝗣𝗼𝗿𝘁𝗮𝗹 𝗯𝘆 𝟮𝟵 𝗔𝗽𝗿𝗶𝗹 👉 https://link.europa.eu/47wMxN  @DigitalEU  @EUCommission   #SNSJU #6G",2026-01-29T14:42:10.000Z,https://eupolicy.social/@6G_SNS/115978910479789050
Bluesky,lil-minotaur.bsky.social,#FCF Tapered the PA up from an 8g to a 6g. Thoughts?,2026-02-06T08:39:49.237Z,https://bsky.app/profile/lil-minotaur.bsky.social/post/3me6ixqzjcc2r
Bluesky,ajgardineresq.bsky.social,"1. Record yourself committing a crime;   2. Get arrested on felony charges, with $6G in damages.  < tinyurl.com/3t4rjbwd >  F around, Find out. I thought these lemmings learned not to post their 'achievements' after Jan 6* ...  #JakeLang #Minnesota",2026-02-06T02:47:25.017Z,https://bsky.app/profile/ajgardineresq.bsky.social/post/3me5vbmd4xc2w
Bluesky,cpgrouchy.bsky.social,6G still counts as cheating,2026-02-08T05:00:59.053Z,https://bsky.app/profile/cpgrouchy.bsky.social/post/3med5obzkz223
Bluesky,timberdoodlydoo.bsky.social,It's lighter by .6g and prints 3 minutes faster per unit.   I used some serious CAD wizardry to do it.,2026-02-06T22:33:16.196Z,https://bsky.app/profile/timberdoodlydoo.bsky.social/post/3me7xk3es722a
Bluesky,spectrum.ieee.org,"Next-generation #wireless networks need a new kind of antenna. Engineers just built one that reaches 75% of the space around it, handles multiple devices at once, and does it all without moving parts. It's a step toward #6G networks that move data closer toward #terahertz speeds.",2026-02-02T13:01:32.836899Z,https://bsky.app/profile/spectrum.ieee.org/post/3mduvq3s2s52g
Bluesky,pammerhockey.bsky.social,"Brady Tkachuk enters this evening with 15 points (6g, 9a) in his past nine games. Tkachuk has the third-most points league-wide over a three-week span. #Sens",2026-02-02T23:58:10.256Z,https://bsky.app/profile/pammerhockey.bsky.social/post/3mdw2g7ma4k2h
Bluesky,boiii.bsky.social,Bushy Saturday with a 6g. 🌳 #transboy #bigboy #bush #pierced #transporn #ftm #slughole,2026-01-31T13:57:08.830Z,https://bsky.app/profile/boiii.bsky.social/post/3mdpxvntioc2u
Bluesky,unjustlubo.bsky.social,6G from 11.4xG (9.5 PSxG) Love Darwin’s dedication 🫡,2026-02-01T16:47:14.765Z,https://bsky.app/profile/unjustlubo.bsky.social/post/3mdsruqghac2z
Mastodon,6G_SNS@eupolicy.social,"🚀 The 2025 edition of the European SME Expertise in 5G &amp; Beyond brochure is now available!Developed by #NetworldEurope SME Working Group with #SNSJU and #6GIA, this 10th edition showcases 80+ innovative SMEs, their technical strengths, success stories, and new collaboration opportunities across ",2026-02-05T16:50:02.000Z,https://eupolicy.social/@6G_SNS/116019049461072116
Mastodon,6G_SNS@eupolicy.social,"🌐📊Join the KPI Reporting Methodology &amp; Results webinar on 24 February! The #FIDAL project, together with the SNS JU TMV Working Group, invites the community to an online session sharing key outcomes and hands-on insights on #KPI reporting across the #SNS ecosystem. 🎤 Featuring #6GBRICKS, #6GSAND",2026-02-04T10:11:05.000Z,https://eupolicy.social/@6G_SNS/116011818378345956
Mastodon,6G_SNS@eupolicy.social,"🌍 SNS JU at Mobile World Congress 2026 #SNSJU returns to #MWC26 in Barcelona with: ""6G, Cloud, Edge, AI: The New Power Stack for Industrial Leadership – A European Vision for Future Connectivity"" Join CxO technology leaders &amp; EU policymakers to explore:  🔹 AI for Networks &amp; Networks for AI  ",2026-02-03T08:39:06.000Z,https://eupolicy.social/@6G_SNS/116005794412805951
Mastodon,HaroldSinnott,"#AI is leaving the data center for robots, sensors, drones, and #XR. 🥽 It needs open, programmable #5G now and AI-native #6G next. 5G SA brings slicing, automation, and open APIs. 🔗 Read more on Börje Ekholm’s blog: m.eric.sn/QlCS50XXRZV via @Ericsson #MWC26 @EricssonSoftw",2026-02-03T08:00:06.829Z,https://mastodon.social/@HaroldSinnott/116005641049194487
Mastodon,Adwaitx,"6G networks hit 1 Tbps speeds 50x faster than 5G with 0.1ms latency. AdwaitX breaks down verified specs, 2030 launch timeline, and India&#39;s Bharat 6G Vision for commercial deployment. Read complete technology guide #AdwaitX #6G #Connectivity #Techhttps://www.adwaitx.com/6g-networks-technology/",2026-02-03T06:22:45.043Z,https://mastodon.social/@Adwaitx/116005258201574926
Mastodon,pickr,"We already have some reasonably fast speeds with 5G, but what&#39;s coming with 6G? If you guessed more speed, you&#39;d be right, but you may not expect that Australia is having a hand in its development. https://www.pickr.com.au/news/2026/6g-in-the-works-with-australian-research #news #phones #sci",2026-02-02T07:07:03.631Z,https://mastodon.social/@pickr/115999770124084591
Bluesky,melanie-jordan.bsky.social,"Alyssa Thompson in 19 games (all comps) for Chelsea: 8G/2A in 1377 minutes  Alyssa Thompson for ACFC in 2025: 16 games, 6G/2A in 1395 minutes   Alyssa Thompson for USWNT in 2025: 13 games, 2G/3A in 838 minutes  Unreal form at 21 🤯",2026-02-08T17:11:50.695Z,https://bsky.app/profile/melanie-jordan.bsky.social/post/3meegj67svc2d
Bluesky,alb260158.bsky.social,J'entendais un athlète dire que sa médaille d'or était lourde J.O.  1. La base : Chaque médaille d'or doit contenir au minimum 92.5% d'argent pur (c'est le standard de l'argent sterling).  2. Le placage : Elle est ensuite recouverte d'au moins 6 grammes d'or pur (24c).  (529g argent (dont 6g d'or)),2026-02-08T18:24:51.190Z,https://bsky.app/profile/alb260158.bsky.social/post/3meeklprq6k2l
Mastodon,WinFuture,"Der Weg zu ultraschnellen #6G-Netzen: Topologische Photonik ermöglicht eine Terahertz-Antenne, die Daten mit Terabit-Speed übertragen kann. https://winfuture.de/news,156691.html?utm_source=Mastodon&amp;utm_medium=ManualStatus&amp;utm_campaign=SocialMedia",2026-02-09T06:44:17.501Z,https://mastodon.social/@WinFuture/116039316764841976
Bluesky,marie3will.bsky.social,youtu.be/iWa-6g-TbgI?...,2026-02-12T03:07:02.186Z,https://bsky.app/profile/marie3will.bsky.social/post/3memz67py2k2q
Bluesky,felker.dev,Good news in a few years we won't worry about 5g because we'll be on 6g,2026-02-14T03:48:54.177Z,https://bsky.app/profile/felker.dev/post/3mes4gwbh7223
Bluesky,smolqueen86.bsky.social,Another new favorite 😎💜✨  An absolute banger too   youtu.be/MGGQJhh6-6g?...,2026-02-11T22:36:41.127Z,https://bsky.app/profile/smolqueen86.bsky.social/post/3memk2s4l422r
Bluesky,marcianobrito.bsky.social,"Essa cidade chinesa construiu um polo de 6G e inteligência artificial de alta capacidade com investimento governamental pesado revistaforum.com.br/global/china... Parque Industrial do Futuro de Shanghai se tornou referência da IA na China, líder em desenvolvimento de código aberto",2026-02-13T00:39:24.994Z,https://bsky.app/profile/marcianobrito.bsky.social/post/3mepbf6cnjc23
Bluesky,leftliblucy.bsky.social,Guy who thinks 5G is dangerous but also that it was an honest mistake by the government and that once 6G comes out it'll all be fine,2026-02-12T04:06:09.676Z,https://bsky.app/profile/leftliblucy.bsky.social/post/3men4hwurr22v
Bluesky,cacaobyproduct.bsky.social,Aw man a harmless grift I shoulda gotten in on  I guess I gotta start selling designer tinfoil hats to protect you from 6g,2026-02-13T02:46:53.176Z,https://bsky.app/profile/cacaobyproduct.bsky.social/post/3mepij46nas2o
Bluesky,f-square.bsky.social,"ロープロファイル仕様の「GeForce RTX 3050 LP E 6G OC」がMSIから akiba-pc.watch.impress.co.jp/docs/news/ne... >店頭価格は36,800円。   ロープロ欲しい",2026-02-13T07:29:33.953Z,https://bsky.app/profile/f-square.bsky.social/post/3mepyclai222l
Bluesky,5gtraining.bsky.social,6G Native Security from Qualcomm's 6G webinar - www.free6gtraining.com/2026/02/desi...  #Free6Gtraining #6G #5G #B5G #5GAdvanced #3G4G5G #Qualcomm #QCOMResearch #LightReading #Omdia #Webinar #6GArchitecture #AInative #AIML #6GSecurity #6GNativeSecurity #QuantumSafeSecurity #RobustTrustFramework,2026-02-13T09:34:57.280Z,https://bsky.app/profile/5gtraining.bsky.social/post/3meq7cs2cxs2g
Bluesky,unseenjapan.com,"Oh no, it has, on average, around 6g of sodium. This is not recommended behavior!!",2026-02-09T22:56:52.640Z,https://bsky.app/profile/unseenjapan.com/post/3mehkb2lhcs2z
Bluesky,ec.europa.eu,"We've launched our largest Chips Act pilot line: NanoIC.   With a total investment of €2.5 billion, NanoIC will accelerate the development of next-generation semiconductor technology, essential for AI development, autonomous vehicles, healthcare and 6G mobile technology.  link.europa.eu/mbBxYm",2026-02-09T13:46:55.565Z,https://bsky.app/profile/ec.europa.eu/post/3megljo4p7k27
Bluesky,5gtraining.bsky.social,XGMF Japan Recommendations for Securing Mid-Band Spectrum for the 6G Era - xgmf.jp/pdf/2025/XGM...  #Free5Gtraining #3G4G5G #XGMF #Japan #Spectrum #6G #6GHz #7GHz #8GHz #WiFi #RLAN #WRC23 #WRC27 #3GPP #n104 #Fixed #Mobile #FSS #MSS #Satellite #Service,2026-02-09T16:51:07.472Z,https://bsky.app/profile/5gtraining.bsky.social/post/3megvt22bzk2o
Bluesky,rubyrusalka.bsky.social,american food companies now be like: oreo protein with 6g of protein,2026-02-12T08:55:03.603Z,https://bsky.app/profile/rubyrusalka.bsky.social/post/3menmmjsats2v
Bluesky,askcorp.bsky.social,ロープロファイル仕様の「GeForce RTX 3050 LP E 6G OC」がMSIから - AKIBA PC Hotline! #自作PC #新製品 #MSI,2026-02-13T09:11:11.725Z,https://bsky.app/profile/askcorp.bsky.social/post/3meq5ycjqic2r
Bluesky,zahidtg.bsky.social,"Published Mobile & Wireless Roundup No. 169, covering my latest posts and news that caught my eye recently. If you find it useful, please like, comment or share.  newsletter.3g4g.co.uk/p/mobile-wir...  #3G4G5G #Telecoms #Mobile #Newsletter #6G #5G #LTE #Private5G #Spectrum #IoT #WiFi #Starlink",2026-02-08T18:15:56.907Z,https://bsky.app/profile/zahidtg.bsky.social/post/3meek3saljs2q
Bluesky,fiveeighths.bsky.social,"I'm sure we could convince a tech bro to cover the moon in mirrors.  Call it the new 6G, something like that. 🤷‍♀️",2026-02-10T07:30:47.513Z,https://bsky.app/profile/fiveeighths.bsky.social/post/3meigxyz6vs2a
Bluesky,alexvonwitzleben.bsky.social,"The EU has launched its largest #ChipsAct pilot line, #NanoIC, at IMEC Leuven. The facility has received €700 mio in EU funding. It will accelerate the development of next-generation #semiconductors essential for #AI #autonomousvehicles #healthcare and #6G ec.europa.eu/commission/p... #DonaldTrump",2026-02-09T12:13:39.922Z,https://bsky.app/profile/alexvonwitzleben.bsky.social/post/3meggcvp65c2z
